customer_id,age,gender,tenure,usage_frequency,support_calls,payment_delay,subscription_type,contract_length,total_spend,last_interaction
9099,40,Female,45,23,7,8,Basic,Annual,1633.81,49
9100,46,Female,53,23,3,6,Basic,Annual,173.66,41
9101,22,Male,17,13,1,3,Standard,Annual,3195.85,13
9102,59,Female,23,21,6,21,Standard,Annual,2810.49,58
9103,24,Male,25,7,0,15,Standard,Monthly,3186.37,2
9104,59,Female,48,25,1,5,Basic,Annual,2922.18,17
9105,53,Female,57,26,9,17,Standard,Monthly,774.81,50
9106,58,Female,49,5,6,1,Basic,Monthly,3507.36,58
9107,44,Male,31,25,9,10,Standard,Monthly,1866.14,27
9108,63,Female,6,17,0,4,Standard,Monthly,2629.84,38
9109,19,Male,35,13,6,16,Premium,Monthly,1891.7,2
9110,42,Male,52,15,4,4,Basic,Quarterly,207.8,33
9111,26,Male,56,28,2,25,Standard,Monthly,4395.11,5
9112,44,Female,4,3,1,2,Basic,Monthly,828.79,14
9113,18,Female,40,23,6,18,Premium,Monthly,2952.65,27
9114,40,Female,20,4,8,7,Basic,Quarterly,4427.34,50
9115,27,Female,41,15,8,10,Basic,Quarterly,1184.51,59
9116,59,Female,54,18,9,2,Basic,Monthly,2118.87,36
9117,69,Female,1,28,9,2,Basic,Annual,1950.89,27
9118,42,Female,45,3,7,0,Basic,Monthly,537.18,14
9119,20,Male,26,7,1,29,Basic,Annual,2175.23,15
9120,23,Female,34,8,0,23,Basic,Annual,2449.44,27
9121,23,Male,55,11,7,12,Standard,Monthly,230.33,59
9122,19,Male,10,25,1,29,Standard,Annual,2491.9,56
9123,35,Female,23,22,3,9,Basic,Quarterly,559.77,58
9124,40,Female,51,26,3,25,Basic,Monthly,4473.07,59
9125,19,Male,49,9,1,5,Standard,Quarterly,3285.77,54
9126,29,Male,24,20,3,10,Premium,Quarterly,376.49,8
9127,39,Female,13,12,6,7,Standard,Monthly,4152.51,21
9128,54,Male,29,5,5,18,Premium,Monthly,1871.84,34
9129,37,Male,58,1,9,29,Basic,Monthly,1205.52,49
9130,56,Male,46,14,5,10,Basic,Quarterly,1344.21,28
9131,41,Male,27,25,3,5,Standard,Monthly,3028.82,24
9132,65,Female,31,25,1,11,Standard,Quarterly,499.61,17
9133,37,Female,43,25,4,17,Standard,Annual,387.85,58
9134,18,Male,10,3,2,2,Basic,Monthly,3174.81,57
9135,18,Male,31,29,2,12,Standard,Quarterly,4911.36,52
9136,34,Male,39,15,3,3,Standard,Monthly,2468.8,6
9137,18,Female,10,10,4,8,Premium,Quarterly,2125.09,38
9138,69,Female,24,26,1,15,Basic,Quarterly,4741.27,19
9139,62,Male,33,10,5,11,Basic,Annual,1280.85,1
9140,47,Male,14,24,5,19,Basic,Monthly,1278.65,38
9141,58,Male,35,3,7,6,Standard,Quarterly,4535.07,26
9142,64,Female,45,29,1,11,Basic,Monthly,3269.96,5
9143,20,Male,34,6,7,7,Standard,Quarterly,363.54,4
9144,63,Male,17,5,7,20,Premium,Annual,3402.49,25
9145,28,Male,21,24,3,14,Basic,Quarterly,4118.15,45
9146,41,Male,32,19,6,1,Premium,Quarterly,1442.37,52
9147,39,Male,3,14,6,10,Premium,Monthly,1976.18,49
9148,61,Female,58,17,0,23,Basic,Annual,1068.62,58
9149,62,Female,15,12,0,20,Basic,Quarterly,3203.4,45
9150,43,Female,8,9,7,4,Standard,Monthly,3354.55,22
9151,30,Male,32,26,0,22,Premium,Quarterly,435.83,48
9152,18,Female,38,25,2,5,Premium,Monthly,3420.75,13
9153,41,Male,26,3,5,18,Standard,Annual,3326.43,23
9154,27,Female,30,18,7,29,Basic,Annual,272.16,33
9155,52,Female,9,4,4,13,Premium,Monthly,2821.31,25
9156,41,Male,57,14,4,6,Standard,Annual,3108.3,10
9157,45,Male,32,24,3,11,Premium,Monthly,2207.76,18
9158,53,Male,11,6,3,29,Premium,Monthly,4516.45,55
9159,33,Female,22,26,6,16,Standard,Annual,1709.01,27
9160,57,Male,34,15,5,3,Premium,Annual,429.17,56
9161,33,Female,41,17,7,19,Standard,Monthly,3392.08,56
9162,34,Female,18,24,5,21,Standard,Monthly,3065.58,49
9163,68,Female,19,5,9,21,Premium,Annual,4946.39,26
9164,32,Male,54,29,6,9,Premium,Annual,1233.41,49
9165,33,Male,18,6,9,23,Basic,Monthly,2037.92,42
9166,32,Male,37,21,9,27,Basic,Monthly,2359.78,52
9167,51,Female,18,26,4,0,Premium,Monthly,4321.39,2
9168,28,Female,12,5,5,28,Basic,Annual,2131.38,10
9169,18,Male,4,19,0,22,Basic,Quarterly,3883.53,20
9170,32,Female,47,14,2,29,Standard,Monthly,869.02,38
9171,43,Female,43,4,7,3,Premium,Quarterly,2107.94,3
9172,68,Female,27,5,2,12,Basic,Annual,859.39,10
9173,21,Male,51,11,0,5,Basic,Quarterly,4753.43,28
9174,60,Female,5,27,2,25,Basic,Quarterly,971.01,19
9175,22,Female,6,2,3,14,Premium,Monthly,2153.46,59
9176,52,Male,13,22,7,13,Standard,Quarterly,503.08,17
9177,30,Male,23,2,8,24,Premium,Annual,4614.78,44
9178,27,Male,42,20,3,2,Standard,Monthly,3156.71,53
9179,28,Male,56,12,6,23,Basic,Quarterly,4816.04,44
9180,35,Male,25,16,0,18,Premium,Quarterly,307.13,23
9181,51,Male,46,17,8,5,Standard,Quarterly,957.39,28
9182,56,Female,4,4,3,1,Basic,Quarterly,1962.24,27
9183,58,Female,52,14,8,8,Basic,Monthly,3144.66,32
9184,59,Female,55,7,2,29,Premium,Monthly,1714.64,38
9185,67,Female,32,15,4,12,Standard,Monthly,3588.18,12
9186,40,Male,44,16,0,17,Basic,Annual,909.13,20
9187,24,Female,15,8,2,11,Basic,Annual,3043.12,6
9188,56,Male,26,2,4,20,Basic,Monthly,2050.03,3
9189,20,Male,42,19,5,21,Standard,Monthly,2590.38,3
9190,29,Female,11,1,7,3,Standard,Annual,2891.2,23
9191,24,Female,9,23,0,27,Basic,Quarterly,393.49,9
9192,66,Male,11,4,2,22,Standard,Monthly,4627.72,33
9193,43,Male,2,27,0,28,Basic,Monthly,3951.85,36
9194,50,Male,45,26,4,6,Basic,Quarterly,2268.03,12
9195,54,Male,27,24,7,11,Standard,Annual,2782.6,26
9196,65,Female,54,21,3,22,Standard,Annual,259.42,37
9197,32,Male,58,25,8,10,Premium,Monthly,2539.94,50
9198,19,Female,26,22,5,6,Premium,Quarterly,2188.95,48
9199,58,Male,8,11,5,28,Standard,Annual,1934.98,10
9200,24,Male,21,10,4,25,Standard,Quarterly,4095.23,44
9201,49,Male,21,18,9,26,Standard,Quarterly,991.43,11
9202,21,Female,8,1,4,9,Standard,Monthly,963.92,19
9203,37,Male,1,17,6,8,Basic,Quarterly,2656.22,5
9204,67,Female,38,16,7,1,Basic,Quarterly,3467.0,24
9205,53,Female,58,12,6,4,Premium,Quarterly,209.96,35
9206,49,Female,13,28,0,9,Standard,Quarterly,2774.62,28
9207,45,Male,9,16,0,24,Premium,Quarterly,1563.63,30
9208,30,Female,28,9,9,27,Standard,Monthly,3808.72,19
9209,18,Female,6,17,5,28,Standard,Annual,2397.47,6
9210,52,Male,47,3,2,13,Standard,Annual,4186.97,56
9211,65,Male,23,28,8,26,Basic,Quarterly,2045.18,49
9212,47,Female,48,18,6,15,Premium,Monthly,4152.74,55
9213,53,Female,36,15,1,26,Standard,Monthly,3610.88,45
9214,42,Male,58,15,2,1,Premium,Quarterly,4158.46,39
9215,33,Female,17,16,7,18,Premium,Quarterly,4080.86,19
9216,36,Female,9,28,0,22,Basic,Annual,2483.19,51
9217,18,Female,12,20,4,8,Basic,Annual,1903.65,57
9218,22,Male,22,1,9,13,Standard,Annual,3849.21,31
9219,68,Female,51,1,0,14,Premium,Quarterly,1871.47,58
9220,39,Male,52,4,8,18,Basic,Annual,538.04,44
9221,41,Male,58,29,6,25,Premium,Monthly,4308.34,11
9222,60,Male,12,13,4,7,Premium,Monthly,2046.27,17
9223,62,Female,54,4,5,26,Standard,Quarterly,749.76,17
9224,69,Male,6,23,2,14,Premium,Quarterly,3267.74,50
9225,54,Female,44,8,2,7,Basic,Annual,4459.89,15
9226,53,Male,9,13,6,27,Standard,Monthly,4318.73,6
9227,53,Female,52,24,6,3,Standard,Annual,2816.79,32
9228,21,Female,37,8,6,26,Standard,Monthly,531.55,40
9229,53,Female,53,14,1,28,Basic,Annual,3513.36,11
9230,69,Male,3,28,1,5,Standard,Quarterly,3083.26,58
9231,35,Female,34,25,4,10,Premium,Monthly,1129.73,13
9232,67,Female,8,1,3,11,Standard,Monthly,4512.65,17
9233,33,Male,10,9,6,23,Basic,Monthly,524.67,28
9234,58,Male,47,26,2,27,Basic,Annual,1927.89,49
9235,35,Female,41,24,4,8,Standard,Annual,563.21,18
9236,39,Male,42,1,1,17,Premium,Annual,4568.53,28
9237,19,Male,43,7,0,16,Basic,Monthly,273.38,48
9238,38,Male,9,25,8,20,Basic,Quarterly,2186.25,55
9239,53,Female,14,20,3,25,Basic,Annual,4322.72,16
9240,61,Male,37,13,7,2,Standard,Monthly,1331.77,36
9241,56,Female,27,15,6,26,Basic,Annual,614.56,49
9242,64,Male,41,29,0,12,Basic,Monthly,722.32,40
9243,56,Male,32,9,9,5,Basic,Monthly,2084.18,20
9244,46,Female,4,16,6,27,Standard,Annual,2200.05,39
9245,43,Male,2,17,1,13,Basic,Monthly,3618.58,27
9246,38,Male,51,9,2,26,Basic,Annual,1265.85,40
9247,34,Male,33,6,0,0,Standard,Monthly,3539.01,33
9248,33,Male,21,20,6,27,Standard,Quarterly,4994.98,2
9249,48,Female,1,12,2,26,Premium,Quarterly,4334.83,13
9250,68,Female,44,16,5,3,Basic,Quarterly,3214.31,2
9251,26,Female,11,28,6,21,Standard,Quarterly,4705.57,59
9252,48,Female,1,21,2,17,Premium,Annual,4956.43,37
9253,31,Female,46,15,1,10,Basic,Monthly,2894.34,5
9254,66,Female,59,7,8,10,Standard,Monthly,1440.79,6
9255,54,Female,11,10,8,7,Standard,Quarterly,4583.42,50
9256,19,Male,7,29,6,3,Basic,Quarterly,4236.55,32
9257,69,Female,2,4,4,1,Basic,Monthly,514.6,48
9258,65,Female,15,24,3,0,Premium,Monthly,4688.24,24
9259,63,Female,8,3,3,23,Basic,Monthly,1894.48,17
9260,31,Male,54,18,0,9,Basic,Quarterly,1678.22,9
9261,50,Female,52,1,3,16,Basic,Monthly,1782.02,53
9262,52,Female,57,13,6,6,Standard,Quarterly,1668.09,58
9263,56,Female,47,22,4,6,Premium,Quarterly,2628.52,40
9264,64,Male,26,18,8,12,Premium,Quarterly,2940.89,40
9265,68,Female,40,8,3,21,Premium,Monthly,2185.61,2
9266,37,Male,42,11,2,23,Standard,Quarterly,2121.64,9
9267,19,Male,51,10,5,25,Basic,Annual,3712.84,6
9268,68,Male,35,29,3,0,Standard,Monthly,114.83,19
9269,58,Male,52,4,1,27,Premium,Monthly,4739.74,33
9270,36,Female,46,25,4,0,Basic,Monthly,3600.72,57
9271,54,Male,41,4,3,12,Basic,Monthly,3565.54,19
9272,35,Male,41,4,4,0,Premium,Quarterly,2167.62,33
9273,33,Female,21,29,8,5,Basic,Annual,4832.36,53
9274,21,Male,57,12,3,22,Standard,Quarterly,101.58,56
9275,29,Male,38,8,5,25,Premium,Annual,474.76,45
9276,46,Male,8,28,3,24,Standard,Monthly,4039.92,30
9277,24,Male,43,13,0,9,Basic,Quarterly,3719.63,39
9278,31,Male,32,8,1,20,Premium,Quarterly,1429.64,53
9279,29,Male,8,21,5,0,Basic,Quarterly,3014.32,13
9280,52,Female,44,3,7,24,Premium,Annual,2707.06,18
9281,22,Female,10,12,8,4,Premium,Annual,2682.86,2
9282,34,Female,23,18,3,21,Premium,Monthly,3018.25,3
9283,59,Female,4,15,5,24,Premium,Quarterly,4969.3,6
9284,49,Male,48,25,2,1,Premium,Monthly,4937.99,28
9285,27,Male,52,14,8,29,Basic,Annual,4910.24,13
9286,60,Male,38,9,7,2,Premium,Monthly,2788.55,20
9287,34,Female,30,5,0,29,Standard,Quarterly,1658.66,32
9288,22,Female,41,29,1,22,Premium,Quarterly,2844.54,31
9289,62,Male,23,15,9,2,Standard,Annual,3151.17,9
9290,59,Male,5,8,8,17,Basic,Annual,1626.05,3
9291,26,Female,21,23,9,22,Premium,Monthly,3200.6,54
9292,66,Female,56,3,2,7,Premium,Quarterly,3147.77,31
9293,50,Female,6,12,2,8,Standard,Monthly,4527.01,15
9294,53,Female,49,5,9,1,Premium,Annual,1264.26,4
9295,53,Male,17,29,8,28,Basic,Annual,3518.29,49
9296,35,Female,25,9,2,1,Basic,Monthly,2308.73,17
9297,26,Female,24,20,9,26,Premium,Quarterly,736.59,45
9298,46,Male,22,3,4,15,Standard,Annual,1649.3,59
9299,67,Male,13,23,5,6,Basic,Monthly,380.66,31
9300,31,Male,17,8,2,29,Premium,Quarterly,1664.73,29
9301,42,Female,14,21,9,3,Standard,Monthly,438.17,11
9302,32,Female,34,13,7,4,Standard,Annual,4634.68,32
9303,23,Female,26,8,1,0,Basic,Quarterly,598.56,40
9304,59,Female,19,5,5,21,Premium,Annual,4104.97,3
9305,46,Male,26,25,1,9,Basic,Annual,4540.02,50
9306,32,Male,3,7,8,12,Standard,Annual,2391.59,1
9307,46,Female,2,5,5,23,Basic,Annual,364.24,8
9308,21,Female,28,29,8,26,Premium,Annual,3019.35,41
9309,35,Female,2,9,3,14,Basic,Monthly,1250.37,17
9310,67,Male,22,5,2,0,Standard,Annual,965.63,8
9311,66,Female,7,8,1,17,Basic,Annual,2877.14,43
9312,61,Male,4,12,7,22,Standard,Annual,1846.27,33
9313,56,Female,49,4,3,13,Standard,Quarterly,3678.86,26
9314,33,Male,38,9,1,17,Standard,Annual,2997.13,2
9315,28,Male,39,28,8,24,Basic,Quarterly,4163.77,47
9316,31,Female,20,22,7,21,Premium,Monthly,386.09,49
9317,20,Male,6,22,4,11,Standard,Annual,1251.1,29
9318,68,Male,9,14,7,11,Basic,Monthly,2878.25,15
9319,67,Female,52,19,4,4,Standard,Monthly,4414.1,30
9320,59,Male,31,13,6,6,Basic,Annual,4085.82,50
9321,55,Female,26,3,4,25,Standard,Monthly,3429.7,44
9322,62,Male,36,4,4,23,Basic,Annual,2912.95,46
9323,59,Male,26,1,3,12,Standard,Monthly,3194.15,12
9324,35,Male,28,22,4,8,Standard,Quarterly,1146.68,2
9325,37,Male,5,1,6,5,Standard,Quarterly,3016.45,21
9326,65,Female,51,11,2,20,Premium,Quarterly,2519.43,29
9327,42,Female,10,16,3,6,Basic,Annual,1983.73,58
9328,55,Female,18,4,7,17,Premium,Monthly,4449.88,29
9329,30,Male,15,29,5,14,Basic,Quarterly,4164.14,16
9330,21,Male,57,7,7,7,Standard,Annual,476.0,51
9331,31,Female,33,12,1,27,Basic,Quarterly,4930.07,31
9332,50,Female,5,6,8,19,Basic,Quarterly,1226.92,33
9333,45,Female,37,24,6,15,Standard,Annual,1155.16,58
9334,69,Female,40,20,4,16,Standard,Quarterly,4724.7,2
9335,54,Male,22,9,6,2,Standard,Annual,2279.53,44
9336,25,Female,22,26,1,12,Basic,Quarterly,4046.29,4
9337,61,Male,22,8,3,8,Standard,Annual,1512.19,39
9338,51,Female,52,14,6,19,Standard,Quarterly,4378.54,49
9339,61,Male,15,15,1,14,Basic,Monthly,4178.29,5
9340,22,Female,17,21,7,25,Premium,Monthly,2645.45,2
9341,22,Female,51,22,9,25,Basic,Annual,3554.77,45
9342,48,Male,45,5,9,29,Basic,Annual,4823.74,8
9343,62,Male,58,15,4,26,Basic,Monthly,2315.02,50
9344,26,Female,28,6,4,15,Standard,Annual,2521.6,36
9345,59,Male,59,1,7,15,Basic,Quarterly,3641.74,6
9346,49,Female,22,20,0,18,Premium,Quarterly,1993.49,41
9347,50,Male,21,9,5,3,Basic,Quarterly,4810.03,10
9348,20,Female,42,4,1,18,Basic,Quarterly,298.14,36
9349,47,Female,17,2,0,18,Standard,Quarterly,2076.55,4
9350,67,Female,5,6,6,1,Standard,Quarterly,3597.87,39
9351,29,Female,18,2,3,5,Premium,Quarterly,2203.97,14
9352,46,Female,17,3,0,12,Basic,Annual,1370.32,12
9353,20,Female,4,7,9,14,Basic,Monthly,2125.93,47
9354,43,Female,54,20,5,9,Basic,Quarterly,4419.43,17
9355,47,Female,7,17,9,21,Basic,Quarterly,2780.34,21
9356,26,Male,25,9,5,9,Basic,Annual,1742.04,53
9357,43,Male,37,22,2,3,Basic,Annual,3390.46,13
9358,19,Male,40,9,5,13,Standard,Monthly,3098.04,33
9359,20,Female,40,19,9,7,Premium,Monthly,2846.19,54
9360,63,Female,43,5,8,5,Basic,Annual,2016.67,13
9361,21,Female,9,25,5,11,Basic,Quarterly,453.78,48
9362,42,Male,19,6,0,7,Standard,Quarterly,3141.58,45
9363,68,Male,51,18,9,5,Basic,Quarterly,2156.96,9
9364,30,Male,9,1,5,14,Standard,Quarterly,2200.94,55
9365,56,Male,23,25,7,28,Premium,Quarterly,1246.99,50
9366,61,Male,31,17,6,24,Basic,Annual,1322.16,48
9367,52,Female,32,14,7,18,Premium,Monthly,3958.56,20
9368,40,Male,52,15,7,13,Basic,Monthly,2448.89,44
9369,26,Female,31,5,8,2,Premium,Annual,635.56,40
9370,19,Female,17,17,2,17,Premium,Quarterly,324.67,1
9371,58,Female,48,21,6,9,Basic,Annual,1201.11,13
9372,61,Male,39,21,5,13,Premium,Monthly,2488.46,22
9373,48,Male,58,23,1,13,Standard,Monthly,3124.53,51
9374,61,Female,22,23,4,21,Standard,Monthly,804.03,13
9375,64,Male,35,11,2,6,Premium,Monthly,2225.91,35
9376,19,Male,30,10,4,6,Premium,Annual,455.51,1
9377,49,Female,53,17,8,20,Standard,Quarterly,284.86,46
9378,35,Female,51,25,7,21,Basic,Quarterly,4330.4,56
9379,30,Female,40,1,8,22,Standard,Annual,3325.84,53
9380,63,Female,37,5,8,10,Premium,Quarterly,3927.36,33
9381,22,Female,26,16,7,17,Standard,Quarterly,991.2,5
9382,59,Male,58,7,7,9,Basic,Quarterly,1678.57,30
9383,61,Female,6,12,5,14,Standard,Quarterly,2274.58,5
9384,27,Male,34,8,5,29,Basic,Monthly,3324.37,43
9385,60,Male,56,18,5,11,Premium,Quarterly,2720.73,25
9386,42,Female,32,1,9,22,Standard,Annual,2802.14,26
9387,51,Female,25,20,5,16,Standard,Monthly,869.02,19
9388,54,Male,51,12,8,21,Basic,Monthly,2426.46,12
9389,47,Female,13,4,9,23,Standard,Annual,4136.61,57
9390,24,Male,38,26,0,28,Standard,Quarterly,2596.36,8
9391,23,Female,38,12,9,16,Basic,Monthly,1078.73,10
9392,20,Female,2,22,5,0,Standard,Annual,2125.65,18
9393,30,Male,58,1,7,5,Basic,Annual,3798.56,41
9394,20,Male,56,1,0,20,Premium,Quarterly,761.46,11
9395,43,Female,5,3,5,14,Standard,Quarterly,2944.27,30
9396,41,Female,11,21,8,18,Basic,Annual,4830.04,5
9397,23,Female,11,12,5,13,Basic,Quarterly,1963.48,24
9398,60,Male,24,22,1,9,Standard,Annual,313.84,45
9399,66,Female,14,21,0,28,Basic,Quarterly,3202.21,13
9400,59,Female,45,13,3,9,Premium,Quarterly,330.81,56
9401,29,Female,30,29,5,22,Premium,Annual,1038.87,36
9402,66,Female,40,13,9,6,Standard,Annual,337.15,49
9403,53,Male,47,21,9,6,Premium,Quarterly,936.19,27
9404,19,Male,44,9,8,13,Standard,Annual,4289.17,32
9405,28,Male,35,18,4,14,Standard,Monthly,3700.77,14
9406,56,Female,21,28,6,21,Basic,Quarterly,1775.08,41
9407,51,Female,55,28,5,19,Basic,Monthly,4495.98,54
9408,43,Female,5,1,5,8,Basic,Monthly,3359.39,2
9409,35,Male,38,6,8,27,Basic,Monthly,2293.96,4
9410,38,Male,2,25,4,14,Standard,Annual,434.83,11
9411,53,Male,40,23,1,8,Basic,Quarterly,3680.53,42
9412,57,Male,37,24,7,22,Basic,Quarterly,1940.08,37
9413,69,Female,54,5,2,6,Premium,Monthly,1583.86,48
9414,63,Male,49,26,8,23,Standard,Annual,1512.54,38
9415,61,Male,58,4,4,10,Premium,Quarterly,137.78,37
9416,39,Female,34,6,0,4,Premium,Quarterly,3738.96,13
9417,47,Male,11,3,3,26,Premium,Quarterly,812.02,9
9418,67,Female,36,17,8,8,Basic,Monthly,2651.16,42
9419,60,Female,11,11,0,5,Standard,Monthly,178.8,27
9420,47,Female,9,4,7,6,Premium,Monthly,3176.63,2
9421,25,Female,6,25,7,27,Premium,Monthly,1910.51,47
9422,51,Female,56,20,8,22,Standard,Monthly,3190.66,27
9423,64,Male,34,1,8,24,Basic,Quarterly,540.49,12
9424,26,Male,58,4,5,22,Premium,Monthly,1405.04,12
9425,68,Female,47,23,4,13,Standard,Annual,640.5,3
9426,37,Male,37,3,6,18,Basic,Monthly,3265.75,26
9427,57,Female,32,10,8,21,Basic,Monthly,631.91,15
9428,42,Male,12,22,4,21,Basic,Monthly,3123.8,27
9429,36,Male,45,1,2,10,Basic,Quarterly,759.98,51
9430,22,Male,32,27,8,27,Basic,Quarterly,4722.44,45
9431,28,Male,17,4,9,6,Standard,Annual,2140.27,35
9432,32,Male,4,19,0,5,Basic,Quarterly,720.29,13
9433,25,Male,42,1,0,3,Premium,Monthly,304.87,54
9434,36,Male,33,16,9,13,Standard,Annual,1714.17,56
9435,40,Female,43,19,3,21,Premium,Annual,4467.79,5
9436,44,Female,48,20,1,2,Premium,Annual,804.69,43
9437,57,Female,43,21,6,16,Basic,Monthly,3975.08,54
9438,49,Male,9,22,1,14,Basic,Quarterly,2145.12,17
9439,43,Male,34,18,6,0,Standard,Quarterly,4034.35,58
9440,44,Female,39,2,7,20,Standard,Monthly,4384.03,19
9441,36,Female,51,6,7,10,Premium,Quarterly,4989.31,20
9442,67,Male,30,21,2,12,Basic,Monthly,434.17,59
9443,59,Female,50,1,8,29,Basic,Monthly,4001.88,23
9444,46,Female,20,19,9,23,Premium,Annual,441.48,59
9445,56,Female,39,27,9,2,Basic,Quarterly,1642.48,12
9446,58,Female,23,5,9,12,Standard,Annual,3266.54,32
9447,50,Male,41,29,5,17,Premium,Quarterly,2291.71,29
9448,36,Female,44,28,3,23,Basic,Monthly,2869.76,5
9449,54,Female,35,28,7,8,Premium,Annual,4834.34,49
9450,36,Female,23,2,3,24,Basic,Monthly,4111.42,51
9451,50,Female,54,1,3,1,Basic,Monthly,1881.98,43
9452,64,Male,58,16,7,27,Basic,Annual,3039.73,2
9453,33,Female,48,25,3,7,Standard,Annual,337.57,6
9454,40,Female,39,21,0,1,Premium,Quarterly,2319.2,21
9455,24,Female,23,2,5,22,Standard,Quarterly,3081.14,35
9456,43,Female,58,26,7,23,Standard,Annual,3602.11,15
9457,49,Female,37,4,2,0,Premium,Quarterly,4517.43,18
9458,29,Male,57,3,1,23,Premium,Monthly,1486.99,49
9459,25,Female,23,23,5,2,Basic,Monthly,4520.64,47
9460,22,Female,39,17,0,28,Basic,Monthly,3341.44,2
9461,59,Male,28,15,4,16,Premium,Monthly,480.46,5
9462,45,Female,19,10,5,6,Basic,Monthly,1963.63,37
9463,22,Male,49,12,7,9,Basic,Monthly,2435.32,41
9464,66,Female,48,12,6,18,Premium,Quarterly,1827.19,6
9465,43,Male,30,20,5,23,Standard,Annual,668.1,51
9466,22,Male,21,7,1,8,Premium,Annual,2802.76,42
9467,39,Female,24,27,7,17,Premium,Quarterly,745.59,59
9468,32,Male,21,10,7,14,Standard,Quarterly,4583.63,51
9469,30,Female,26,29,4,16,Basic,Quarterly,4339.74,19
9470,45,Male,51,5,2,23,Standard,Annual,2428.56,16
9471,50,Male,57,20,7,25,Standard,Quarterly,431.97,12
9472,60,Female,50,20,4,21,Premium,Quarterly,2805.81,24
9473,40,Male,51,11,2,25,Basic,Annual,3001.96,9
9474,50,Female,36,28,8,16,Basic,Quarterly,4453.27,3
9475,60,Male,26,2,8,18,Standard,Monthly,430.84,17
9476,35,Male,33,24,6,8,Premium,Annual,3491.31,30
9477,67,Female,59,16,7,24,Standard,Annual,2857.74,27
9478,47,Female,36,12,4,5,Basic,Annual,956.4,24
9479,43,Male,4,16,4,18,Basic,Quarterly,696.49,42
9480,33,Female,9,4,4,7,Premium,Annual,3500.36,50
9481,30,Female,8,2,1,5,Premium,Monthly,1765.12,39
9482,56,Male,2,25,2,16,Standard,Monthly,4999.7,7
9483,50,Male,29,29,7,5,Premium,Annual,4480.62,9
9484,43,Female,23,28,5,12,Standard,Monthly,2872.02,16
9485,65,Male,6,10,8,20,Premium,Quarterly,3244.48,56
9486,18,Female,55,13,6,23,Standard,Annual,878.54,11
9487,66,Female,43,23,5,28,Basic,Monthly,4480.62,9
9488,55,Female,36,19,3,1,Basic,Quarterly,2348.78,1
9489,19,Female,46,15,6,11,Basic,Annual,2654.63,44
9490,66,Female,21,23,3,6,Basic,Annual,4378.33,35
9491,23,Female,22,1,6,5,Basic,Annual,130.63,20
9492,63,Male,9,28,4,16,Basic,Monthly,2522.3,51
9493,67,Female,34,17,1,27,Premium,Annual,3171.16,8
9494,55,Male,59,20,6,7,Premium,Monthly,880.62,7
9495,59,Female,57,4,7,5,Premium,Quarterly,434.67,37
9496,41,Male,26,20,9,28,Standard,Quarterly,2721.18,37
9497,35,Male,1,9,1,18,Premium,Quarterly,2782.89,20
9498,44,Male,36,6,5,20,Premium,Annual,1718.23,5
9499,58,Female,44,3,3,22,Standard,Quarterly,4422.93,12
9500,25,Male,5,22,4,8,Standard,Monthly,1575.31,21
9501,45,Male,41,2,0,19,Basic,Monthly,2630.75,20
9502,27,Female,22,18,5,27,Premium,Monthly,1014.9,5
9503,34,Male,4,23,7,29,Premium,Monthly,154.69,23
9504,46,Male,48,19,1,15,Standard,Monthly,2187.54,57
9505,23,Female,2,7,0,17,Basic,Monthly,2682.05,7
9506,31,Male,16,3,8,18,Premium,Quarterly,3846.93,1
9507,39,Male,16,28,1,6,Standard,Annual,2298.98,25
9508,23,Female,53,28,7,7,Standard,Monthly,1465.79,19
9509,43,Male,56,18,4,20,Premium,Quarterly,3060.76,2
9510,56,Male,56,20,1,18,Standard,Quarterly,1967.76,12
9511,29,Male,22,20,4,0,Standard,Monthly,1243.78,42
9512,52,Male,43,19,8,25,Premium,Quarterly,4560.71,25
9513,31,Female,1,9,5,12,Basic,Monthly,2729.78,32
9514,39,Female,15,16,2,0,Premium,Annual,1082.34,48
9515,68,Female,24,6,7,10,Basic,Monthly,3387.47,43
9516,40,Female,4,21,0,1,Standard,Annual,4035.08,18
9517,65,Male,18,29,8,20,Premium,Quarterly,3816.82,31
9518,24,Female,17,12,8,2,Premium,Quarterly,3037.73,58
9519,57,Female,7,28,3,12,Basic,Monthly,2646.15,44
9520,67,Male,50,6,7,6,Standard,Quarterly,3908.89,9
9521,42,Male,45,13,2,1,Premium,Quarterly,3569.8,21
9522,30,Male,52,27,5,1,Premium,Annual,2900.24,54
9523,38,Female,52,24,9,2,Standard,Monthly,3322.83,39
9524,58,Male,10,5,9,12,Basic,Monthly,926.27,7
9525,27,Male,1,29,7,11,Premium,Annual,197.67,13
9526,26,Male,2,13,8,0,Standard,Annual,4662.57,20
9527,32,Female,49,20,7,17,Premium,Annual,4682.9,13
9528,69,Female,22,7,8,4,Premium,Monthly,3961.06,52
9529,19,Female,32,12,3,18,Premium,Annual,1924.29,28
9530,42,Female,29,21,9,26,Basic,Monthly,838.68,37
9531,30,Female,35,4,0,9,Standard,Annual,1850.93,25
9532,51,Female,17,5,6,5,Premium,Quarterly,3658.54,46
9533,68,Female,12,16,9,17,Premium,Monthly,1742.48,48
9534,51,Male,24,27,3,14,Premium,Monthly,3999.97,45
9535,52,Male,30,4,0,13,Basic,Monthly,3397.77,26
9536,55,Male,44,8,2,23,Premium,Quarterly,3186.9,44
